Site	ObservationDate	TMin	TMax	TAverage	HRMin	HRMax	HRAverage	WindSpeed	Rainfall	Rg
TOWE	2012-12-20	21.9	31.9	26.9	55.0	82.0	68.5	1.7	0.0	20.2
TOWE	2012-12-21	22.0	30.8	26.4	64.0	97.0	80.5	1.8	0.0	20.1
TOWE	2012-12-22	23.5	31.6	27.55	63.0	98.0	80.5	2.0	0.0	19.2
TOWE	2012-12-23	24.5	32.1	28.3	56.0	96.0	76.0	1.6	0.0	21.1
TOWE	2012-12-24	23.9	32.0	27.95	47.0	97.0	72.0	1.8	0.0	20.8
TOWE	2012-12-25	23.2	32.1	27.65	57.0	98.0	77.5	1.4	0.0	21.1
TOWE	2012-12-26	23.5	31.4	27.45	64.0	97.0	80.5	2.0	0.0	21.2
TOWE	2012-12-27	23.4	31.2	27.3	63.0	96.0	79.5	1.7	0.0	20.2
TOWE	2012-12-28	23.6	32.0	27.8	56.0	97.0	76.5	1.6	0.0	20.8
TOWE	2012-12-29	24.0	32.6	28.3	51.0	97.0	74.0	1.9	0.0	20.2
TOWE	2012-12-30	23.3	32.0	27.65	63.0	77.0	70.0	1.9	0.0	19.4
TOWE	2012-12-31	24.4	32.6	28.5	33.0	94.0	63.5	2.2	0.0	20.3
TOWE	2013-01-01	19.2	35.8	27.5	27.0	45.0	36.0	2.7	0.0	18.6
TOWE	2013-01-02	20.1	36.1	28.1	30.0	53.0	41.5	2.5	0.0	18.4
TOWE	2013-01-03	20.4	36.5	28.45	24.0	64.0	44.0	2.0	0.0	18.3
TOWE	2013-01-04	21.3	37.0	29.15	31.0	79.0	55.0	1.6	0.0	18.0
TOWE	2013-01-05	20.9	36.6	28.75	29.0	74.0	51.5	2.4	0.0	18.8
TOWE	2013-01-06	20.4	36.0	28.2	26.0	50.0	38.0	2.4	0.0	18.8
TOWE	2013-01-07	21.2	35.8	28.5	47.0	85.0	66.0	2.2	0.0	18.3
TOWE	2013-01-08	22.2	35.5	28.85	51.0	92.0	71.5	2.2	0.0	17.8
TOWE	2013-01-09	24.3	36.7	30.5	46.0	89.0	67.5	2.1	0.0	18.3
TOWE	2013-01-10	23.2	37.3	30.25	52.0	93.0	72.5	2.2	0.0	18.6
TOWE	2013-01-11	22.2	36.3	29.25	50.0	98.0	74.0	1.9	0.0	18.6
TOWE	2013-01-12	22.0	36.5	29.25	57.0	97.0	77.0	1.3	0.0	18.6
TOWE	2013-01-13	21.9	37.1	29.5	41.0	96.0	68.5	2.5	0.0	19.1
TOWE	2013-01-14	22.7	36.0	29.35	59.0	93.0	76.0	1.9	0.0	18.4
TOWE	2013-01-15	23.9	37.3	30.6	61.0	95.0	78.0	1.9	0.0	18.2
TOWE	2013-01-16	24.5	37.9	31.2	38.0	95.0	66.5	1.8	0.0	17.5
TOWE	2013-01-17	22.6792	37.9	22.5637	24.0	87.0	53.0932	2.5	4.3	14.3
TOWE	2013-01-18	23.2	25.1	24.3286	95.0	98.0	96.7857	0.00925926	0.0	16.7
TOWE	2013-01-19	25.7	35.8	30.4219	58.0	98.0	77.8125	0.268519	0.0	11.9093
TOWE	2013-01-20	24.9	25.9	25.5429	96.0	98.0	97.0	0.0	0.0	14.9
TOWE	2013-01-21	24.9	35.9	30.3182	57.0	98.0	78.1818	0.212963	0.0	12.7001
TOWE	2013-01-22	25.1	26.1	25.6143	95.0	97.0	96.2143	0.0185185	0.0	12.0
TOWE	2013-01-23	22.8	36.7	30.9788	51.0	94.0	73.6061	0.296296	0.0	14.6289
TOWE	2013-01-24	23.7	27.8	25.75	91.0	96.0	93.7143	0.037037	0.0	12.6
TOWE	2013-01-25	22.1	35.7	29.6848	54.0	98.0	76.0909	0.259259	0.0	13.6545
TOWE	2013-01-26	21.7	36.8	28.6048	52.0	97.0	79.6429	0.351852	0.0	13.8055
TOWE	2013-01-27	23.0	35.4	26.2405	59.0	97.0	89.6667	0.222222	13.2	7.45087
TOWE	2013-01-28	23.2	35.8	27.2717	25.0	98.0	77.6087	0.138889	0.0	13.4716
TOWE	2013-01-29	21.7	36.1	27.635	30.0	98.0	74.55	0.0833333	0.0	11.6491
TOWE	2013-01-30	21.9	35.3	27.3342	48.0	98.0	79.6579	0.12037	0.0	10.3864
TOWE	2013-01-31	20.9	23.4	22.3	96.0	98.0	97.2143	0.0	0.0	19.4
TOWE	2013-02-01	16.9	34.3	27.197	20.0	82.0	46.8788	0.12963	0.0	14.662
TOWE	2013-02-02	17.1	22.2	18.9733	81.0	92.0	87.4667	0.0	0.0	17.2
TOWE	2013-02-03	17.7	34.2	27.7344	30.0	91.0	56.7188	0.524691	0.0	12.4077
TOWE	2013-02-04	19.5	23.2	20.6714	88.0	96.0	93.5714	0.0	0.0	16.4
TOWE	2013-02-05	22.9	37.3	30.575	28.0	96.0	63.5312	0.175926	0.0	13.8972
TOWE	2013-02-06	22.2	24.7	23.1143	94.0	97.0	96.0	0.0	0.0	18.7
TOWE	2013-02-07	24.3	36.4	30.9788	48.0	98.0	72.0303	0.203704	0.0	13.7386
TOWE	2013-02-08	23.4	26.3	24.6714	94.0	97.0	96.0714	0.00925926	0.0	16.0
TOWE	2013-02-09	24.3	36.3	30.0939	37.0	96.0	70.4848	0.231481	0.0	14.5411
TOWE	2013-02-10	23.8	24.8	24.2867	95.0	98.0	97.2	0.0	0.0	14.0
TOWE	2013-02-11	23.8	37.3	30.9636	36.0	99.0	68.8485	0.314815	0.0	15.7277
TOWE	2013-02-12	23.3	25.5	24.6214	94.0	98.0	96.2143	0.0	0.0	17.1
TOWE	2013-02-13	25.2	37.8	31.1152	42.0	97.0	70.4545	0.240741	0.0	14.1963
TOWE	2013-02-14	24.2	37.2	29.2395	49.0	98.0	78.2093	0.259259	0.0	13.6193
TOWE	2013-02-15	24.3	25.6	25.0	94.0	98.0	96.6	0.0	0.0	20.0
TOWE	2013-02-16	24.9	38.2	31.7273	39.0	96.0	67.9697	0.240741	0.0	15.9138
TOWE	2013-02-17	25.7	37.2	29.7667	49.0	96.0	78.5897	0.324074	0.0	9.52278
TOWE	2013-02-18	20.6	27.6	22.2467	88.0	97.0	94.6	0.12963	27.8	12.7
TOWE	2013-02-19	23.4	34.6	29.5242	54.0	98.0	73.4545	0.212963	0.0	16.8435
TOWE	2013-02-20	22.4	36.1	27.9438	54.0	98.0	82.9375	0.333333	0.0	16.4825
TOWE	2013-02-21	22.9	36.1	28.4548	56.0	98.0	80.4524	0.324074	0.0	14.6319
TOWE	2013-02-22	21.5	36.3	27.9958	49.0	97.0	78.9167	0.25	0.0	17.3816
TOWE	2013-02-23	24.6	36.1	28.8542	56.0	98.0	83.0208	0.407407	0.0	15.5515
TOWE	2013-02-24	24.5	36.8	29.0042	56.0	98.0	82.3958	0.277778	0.0	14.8796
TOWE	2013-02-25	24.1	36.2	28.8937	57.0	98.0	82.1875	0.240741	0.0	14.2369
TOWE	2013-02-26	24.5	25.8	24.9571	95.0	98.0	96.7143	0.0	0.0	19.6
TOWE	2013-02-27	25.0	34.9	30.4364	60.0	98.0	76.8182	0.277778	0.0	11.5717
TOWE	2013-02-28	23.8	37.1	28.8458	57.0	98.0	82.7708	0.342593	0.0	13.0369
TOWE	2013-03-01	24.8	36.9	29.2795	53.0	97.0	80.359	0.314815	5.5	10.5353
TOWE	2013-03-02	21.2	37.3	29.0333	54.0	98.0	80.3958	0.416667	0.0	16.0427
TOWE	2013-03-03	21.3	37.3	22.0857	54.0	97.0	91.7857	0.483772	0.0	25.9
TOWE	2013-03-04	22.4	36.3	28.7667	57.0	97.0	80.4848	0.398148	0.0	13.0445
TOWE	2013-03-05	21.2	36.2	27.4896	45.0	97.0	79.8542	0.324074	15.5	20.989
TOWE	2013-03-06	23.7	36.1	28.5729	59.0	98.0	83.5625	0.222222	0.0	18.1477
TOWE	2013-03-07	24.4	35.8	28.965	56.0	98.0	83.7	0.212963	0.0	12.3453
TOWE	2013-03-08	24.1	35.7	28.8854	64.0	98.0	83.125	0.314815	1.4	13.1578
TOWE	2013-03-09	23.9	35.4	28.7812	60.0	98.0	84.0417	0.268519	0.0	12.1784
TOWE	2013-03-10	25.1	26.9	26.1857	93.0	97.0	95.2143	0.0648148	0.0	18.9
TOWE	2013-03-11	23.7	36.0	30.3667	56.0	98.0	74.303	0.25	0.0	15.4762
TOWE	2013-03-12	23.4	36.2	28.2146	58.0	98.0	83.3333	0.296296	0.0	14.6314
TOWE	2013-03-13	23.8	35.9	27.3957	57.0	98.0	85.5532	0.212963	0.0	13.3754
TOWE	2013-03-14	23.4	25.6	24.5286	92.0	98.0	96.7143	0.0	0.0	23.7
TOWE	2013-03-15	25.2	36.8	30.8735	55.0	98.0	76.8235	0.314815	0.0	16.9017
TOWE	2013-03-16	22.5	34.4	27.5167	65.0	96.0	83.6042	0.37963	16.0	10.9039
TOWE	2013-03-17	22.3	23.8	23.1067	87.0	95.0	91.6667	0.12963	0.0	23.9
TOWE	2013-03-18	24.8	34.7	29.9909	62.0	98.0	80.0	0.0740741	0.0	14.4181
TOWE	2013-03-19	25.1	34.8	28.8604	63.0	98.0	84.3333	0.148148	0.4	14.3294
TOWE	2013-03-20	25.3	36.3	29.6	58.0	98.0	83.1667	0.203704	13.4	17.0958
TOWE	2013-03-21	25.1	26.8	25.6286	92.0	98.0	95.9286	0.0	2.6	21.5
TOWE	2013-03-22	24.7	35.4	30.3576	62.0	98.0	76.8182	0.222222	0.0	11.7244
TOWE	2013-03-23	23.6	35.6	28.1604	58.0	98.0	82.1667	0.324074	78.8	13.3474
TOWE	2013-03-24	23.6	35.7	28.425	56.0	96.0	80.5833	0.481481	0.0	16.2042
TOWE	2013-03-25	23.7	37.0	28.7917	53.0	98.0	80.875	0.314815	0.0	16.8301
TOWE	2013-03-26	21.9	26.4	23.1071	86.0	96.0	93.1429	0.037037	0.0	15.3
TOWE	2013-03-27	23.6	35.6	28.7529	57.0	98.0	80.5294	0.324074	23.1	13.6068
TOWE	2013-03-28	22.5	28.7	25.5674	75.0	97.0	88.587	0.111111	0.0	7.44041
TOWE	2013-03-29	23.7	35.2	28.1958	59.0	97.0	81.4792	0.240741	0.0	16.9904
TOWE	2013-03-30	23.4	34.4	27.2625	63.0	98.0	86.625	0.148148	43.1	12.3687
TOWE	2013-03-31	23.9	36.2	28.35	53.0	98.0	82.6667	0.742043	0.0	12.6411
TOWE	2013-04-01	21.9	36.7	27.9149	50.0	97.0	80.1064	0.296296	2.0	17.7983
TOWE	2013-04-02	21.7	24.2	22.3687	93.0	98.0	96.8125	0.0833333	27.8	14.4
TOWE	2013-04-03	23.4	33.9	29.3258	62.0	99.0	79.0	0.138889	0.0	15.1448
TOWE	2013-04-04	22.3	35.7	26.2875	58.0	99.0	87.1875	0.277778	0.0	16.0063
TOWE	2013-04-05	22.5	35.3	28.2511	63.0	98.0	84.5333	0.194444	0.0	16.505
TOWE	2013-04-06	23.9	35.4	28.0396	59.0	99.0	86.3542	0.277778	3.6	14.1189
TOWE	2013-04-07	22.6	35.6	27.1812	64.0	98.0	86.9375	0.287037	32.0	17.5908
TOWE	2013-04-08	22.3	34.8	27.0348	65.0	98.0	85.5217	0.157407	0.0	16.4423
TOWE	2013-04-09	22.8	27.6	24.6	85.0	99.0	94.9583	0.0185185	4.2	6.0053
TOWE	2013-04-10	21.4	35.3	26.8062	59.0	99.0	85.8958	0.138889	0.2	14.9331
TOWE	2013-04-11	22.7	35.7	28.0521	57.0	99.0	84.7708	0.0833333	0.0	19.9455
TOWE	2013-04-12	24.1	35.4	28.3625	64.0	99.0	85.25	0.212963	0.0	16.3992
TOWE	2013-04-13	24.1	34.9	28.3229	58.0	99.0	84.8125	0.194444	0.0	13.3206
TOWE	2013-04-14	23.7	35.2	28.0854	60.0	99.0	82.9167	0.296296	0.0	16.4498
TOWE	2013-04-15	23.0	31.7	26.2687	73.0	96.0	86.8958	0.0648148	2.2	11.0541
TOWE	2013-04-16	23.1	34.9	28.0417	60.0	98.0	83.5208	0.231481	0.0	16.5824
TOWE	2013-04-17	23.0	36.2	26.8604	59.0	98.0	86.875	0.277778	0.0	17.1331
TOWE	2013-04-18	24.3	34.4	28.0255	63.0	98.0	86.9574	0.111111	3.6	14.6796
TOWE	2013-04-19	23.8	35.4	28.2896	62.0	98.0	84.2083	0.203704	0.0	15.4808
TOWE	2013-04-20	23.1	24.8	23.7929	96.0	98.0	97.4286	0.0	0.0	20.4
TOWE	2013-04-21	23.6	36.2	29.4	53.0	98.0	80.0	0.12037	0.0	17.4364
TOWE	2013-04-22	22.9	33.3	27.2396	60.0	97.0	84.5625	0.101852	0.2	12.3441
TOWE	2013-04-23	23.6	33.7	27.1812	64.0	97.0	87.0	0.0740741	0.0	11.606
TOWE	2013-04-24	22.4	35.9	27.6208	56.0	98.0	84.2292	0.212963	0.0	17.0025
TOWE	2013-04-25	22.1	35.9	28.4646	53.0	98.0	80.1667	0.194444	0.0	19.6652
TOWE	2013-04-26	23.3	25.4	23.9214	84.0	96.0	92.5	0.0	0.0	12.9
TOWE	2013-04-27	22.7	35.3	28.2618	49.0	99.0	81.5	0.0555556	1.4	15.9293
TOWE	2013-04-28	22.9	29.0	25.3333	85.0	98.0	94.4583	0.00925926	10.6	5.57811
TOWE	2013-04-29	22.3	34.8	27.6187	60.0	99.0	84.1667	0.00925926	0.0	18.8661
TOWE	2013-04-30	23.7	35.8	27.2604	58.0	98.0	89.0417	0.0277778	10.4	14.7277
TOWE	2013-05-01	21.7	28.0	24.5705	85.0	98.0	94.2955	0.12037	0.0	6.66637
TOWE	2013-05-02	22.6	34.6	27.4646	62.0	99.0	85.5208	0.00925926	5.2	20.5351
TOWE	2013-05-03	23.1	35.3	28.2125	63.0	99.0	85.4375	0.0740741	22.8	18.0703
TOWE	2013-05-04	24.6	35.1	28.4833	67.0	98.0	87.0625	0.0277778	0.0	16.6983
TOWE	2013-05-05	24.6	34.9	28.4375	65.0	98.0	86.625	0.101852	4.3	15.6795
TOWE	2013-05-06	22.7	30.9	24.5854	72.0	98.0	95.3958	0.0277778	7.9	5.42372
TOWE	2013-05-07	22.7	34.6	27.4729	64.0	99.0	86.5833	0.0462963	0.1	19.2841
TOWE	2013-05-08	23.5	30.5	26.6021	81.0	98.0	94.9394	0.037037	5.8	8.94288
TOWE	2013-05-09	22.4	35.1	27.6979	61.0	99.0	84.7083	0.0	0.0	17.7766
TOWE	2013-05-10	23.2	35.2	27.2208	57.0	98.0	85.2917	0.0833333	40.8	16.5695
TOWE	2013-05-11	22.7	23.6	23.025	94.0	97.0	95.8333	0.0	0.0	3.9
TOWE	2013-05-12	21.2	33.1	26.9912	72.0	99.0	87.4118	0.0648148	0.0	13.9792
TOWE	2013-05-13	21.9	22.6	22.1846	96.0	98.0	97.3846	0.0	1.3	19.4
TOWE	2013-05-14	23.3	32.4	26.9441	69.0	99.0	88.3824	0.0	45.6	13.939
TOWE	2013-05-15	23.0	33.1	26.2062	64.0	99.0	89.1458	0.0185185	0.3	13.9729
TOWE	2013-05-16	22.9	23.8	23.1923	97.0	98.0	97.5385	0.0	0.0	24.8
TOWE	2013-05-17	23.1	33.4	25.8697	68.0	99.0	89.7879	0.0277778	0.0	10.5583
TOWE	2013-05-18	22.6	33.2	25.1938	72.0	99.0	92.8125	0.0462963	0.0	11.6403
TOWE	2013-05-19	22.5	32.0	26.5571	68.0	99.0	87.7619	0.0	26.7	15.5896
TOWE	2013-05-20	22.0	34.6	27.5646	66.0	99.0	86.375	0.0833333	0.0	17.1381
TOWE	2013-05-21	24.1	34.4	27.7396	67.0	98.0	89.125	0.00925926	2.6	15.3222
TOWE	2013-05-22	22.4	34.3	25.5479	66.0	98.0	91.0833	0.138889	0.0	13.4976
TOWE	2013-05-23	22.2	22.5	22.3167	69.0	94.0	81.5	0.0	0.0	24.0
TOWE	2013-05-24	23.4	34.2	29.8788	68.0	99.0	82.4848	0.0925926	0.0	16.0791
TOWE	2013-05-25	23.8	35.1	28.1604	67.0	99.0	87.4375	0.0833333	0.0	15.1616
TOWE	2013-05-26	22.7	33.1	27.3146	69.0	97.0	86.2708	0.0555556	8.6	13.9089
TOWE	2013-05-27	21.7	31.2	25.1604	71.0	97.0	88.8125	0.0833333	1.3	10.4897
TOWE	2013-05-28	21.5	33.1	25.4854	62.0	98.0	88.2917	0.342593	7.9	14.0603
TOWE	2013-05-29	20.8	32.4	26.2386	70.0	98.0	88.2727	0.12037	7.4	14.9833
TOWE	2013-05-30	21.6	31.1	24.1313	79.0	99.0	94.8542	0.0925926	0.0	6.95632
TOWE	2013-05-31	22.8	32.8	26.7708	68.0	98.0	88.8958	0.0648148	0.0	13.1754
TOWE	2013-06-01	22.1	32.1	24.9312	74.0	98.0	92.9583	0.111111	0.6	10.0039
TOWE	2013-06-02	21.9	30.6	24.7042	79.0	99.0	91.5833	0.0833333	0.0	11.3951
TOWE	2013-06-03	20.9	31.9	25.7521	72.0	98.0	87.375	0.342593	0.0	15.7381
TOWE	2013-06-04	22.2	32.4	26.5083	67.0	98.0	86.2708	0.305556	29.4	14.613
TOWE	2013-06-05	20.7	33.7	26.8542	64.0	99.0	86.1875	0.37037	3.6	14.9147
TOWE	2013-06-06	20.4	30.6	24.5	81.0	98.0	92.875	0.0	1.0	11.5524
TOWE	2013-06-07	22.3	33.5	26.8	67.0	99.0	88.5208	0.037037	0.1	17.6008
TOWE	2013-06-08	22.2	32.3	25.2625	72.0	98.0	92.0833	0.12963	0.0	12.1432
TOWE	2013-06-09	21.8	28.9	24.6646	78.0	98.0	91.6875	0.111111	0.0	11.329
TOWE	2013-06-10	21.7	31.9	25.8062	72.0	98.0	89.8542	0.0648148	16.2	11.0002
TOWE	2013-06-11	22.2	30.4	24.2188	79.0	98.0	93.5625	0.0648148	0.0	8.38808
TOWE	2013-06-12	21.1	33.7	26.4125	66.0	97.0	87.0625	0.240741	0.0	17.3828
TOWE	2013-06-13	23.9	33.5	27.2812	69.0	98.0	88.0625	0.416667	0.7	14.293
TOWE	2013-06-14	23.1	33.3	27.0333	68.0	98.0	87.3333	0.5	0.0	15.7101
TOWE	2013-06-15	22.9	29.8	25.7938	78.0	98.0	89.875	0.241319	0.0	9.53575
TOWE	2013-06-16	22.3	31.9	25.9646	71.0	98.0	89.0	0.157407	25.4	12.4449
TOWE	2013-06-17	22.7	33.8	26.7604	68.0	98.0	88.5625	0.268519	0.0	13.6256
TOWE	2013-06-18	23.2	33.6	27.0479	68.0	97.0	87.25	0.388889	3.7	14.5218
TOWE	2013-06-19	23.2	33.6	27.2583	65.0	98.0	85.5417	0.675926	3.3	14.5473
TOWE	2013-06-20	22.8	33.4	26.7188	66.0	97.0	85.5417	0.527778	0.0	15.2662
TOWE	2013-06-21	23.7	24.6	24.15	91.0	95.0	93.3571	0.0	0.0	17.1
TOWE	2013-06-22	23.2	33.3	28.0912	64.0	97.0	80.9697	0.453704	0.0	13.3603
TOWE	2013-06-23	22.2	23.3	22.9286	95.0	97.0	95.9286	0.0	0.0	19.2
TOWE	2013-06-24	23.6	30.1	26.5121	75.0	96.0	83.7879	0.342593	1.0	6.67515
TOWE	2013-06-25	22.4	23.8	22.8286	92.0	96.0	93.9286	0.0	0.2	17.3
TOWE	2013-06-26	22.6	32.7	28.2176	60.0	96.0	77.7941	0.194444	0.0	13.9248
TOWE	2013-06-27	23.1	24.7	23.6143	90.0	96.0	93.2857	0.0	0.5	12.5
TOWE	2013-06-28	23.9	30.8	26.725	74.0	97.0	87.7188	0.259259	0.1	8.89058
TOWE	2013-06-29	22.8	29.5	25.2229	75.0	97.0	89.5417	0.101852	1.2	8.94497
TOWE	2013-06-30	21.4	23.0	22.0071	93.0	96.0	94.7143	0.0	0.0	9.4
TOWE	2013-07-01	22.9	31.6	27.2939	65.0	97.0	81.8485	0.472222	1.1	13.0834
TOWE	2013-07-02	21.5	33.2	26.0458	65.0	97.0	86.4792	0.305556	10.1	13.7005
TOWE	2013-07-03	21.4	31.1	25.1333	73.0	98.0	89.1667	0.462963	34.2	12.1863
TOWE	2013-07-04	23.5	23.9	23.6533	95.0	97.0	95.8667	0.0	0.0	10.3
TOWE	2013-07-05	21.3	31.2	25.5412	69.0	98.0	88.4118	0.361111	0.0	11.3918
TOWE	2013-07-06	23.2	23.4	23.2615	95.0	96.0	95.3846	0.00925926	0.0	16.3
TOWE	2013-07-07	22.8	31.1	26.1824	72.0	97.0	87.0	0.277778	0.0	11.5717
TOWE	2013-07-08	22.6	30.0	25.125	77.0	97.0	89.4583	0.436343	0.0	9.66797
TOWE	2013-07-09	22.1	30.4	25.3438	70.0	97.0	87.125	0.37963	10.8	12.465
TOWE	2013-07-10	22.4	30.2	25.0542	79.0	97.0	90.25	0.185185	6.0	9.70646
TOWE	2013-07-11	22.6	23.2	22.9929	95.0	96.0	95.8571	0.00925926	0.0	8.1
TOWE	2013-07-12	23.3	32.1	27.1812	69.0	98.0	85.2188	0.333333	0.0	16.303
TOWE	2013-07-13	22.3	32.7	25.8312	64.0	98.0	87.6458	0.278356	0.0	15.9369
TOWE	2013-07-14	22.3	23.2	22.9643	84.0	93.0	88.5	0.0	0.0	9.2
TOWE	2013-07-15	22.8	29.3	24.7636	81.0	97.0	93.3939	0.222222	44.6	6.01868
TOWE	2013-07-16	21.9	22.8	22.4357	97.0	98.0	97.6429	0.0	0.0	11.6
TOWE	2013-07-17	22.9	32.0	26.9765	73.0	98.0	85.0	0.435185	1.7	14.7147
TOWE	2013-07-18	22.9	23.5	23.1067	77.0	93.0	85.0	0.0	0.1	15.7
TOWE	2013-07-19	23.6	28.8	26.0667	81.0	98.0	88.8182	0.240741	0.0	8.37051
TOWE	2013-07-20	23.2	23.9	23.4929	95.0	97.0	96.1429	0.0462963	0.0	14.5
TOWE	2013-07-21	21.8	29.1	24.6667	79.0	98.0	92.0606	0.185185	7.2	8.65837
TOWE	2013-07-22	22.9	31.0	25.8587	73.0	98.0	88.8043	0.5	1.9	14.098
TOWE	2013-07-23	22.8	31.1	25.6938	77.0	97.0	89.0208	0.666667	0.0	13.7369
TOWE	2013-07-24	20.8	27.6	23.8833	82.0	97.0	92.7292	0.12963	0.0	8.2998
TOWE	2013-07-25	22.6	27.1	24.2304	85.0	97.0	92.5652	0.222222	0.0	5.57769
TOWE	2013-07-26	22.3	23.9	22.8357	94.0	96.0	95.4286	0.12963	0.0	17.1
TOWE	2013-07-27	23.0	30.7	26.0455	76.0	97.0	87.3636	0.259259	8.5	10.6914
TOWE	2013-07-28	23.3	23.5	23.3923	94.0	95.0	94.3077	0.0925926	8.6	13.5
TOWE	2013-07-29	22.1	30.6	26.2818	73.0	98.0	83.4242	0.388889	0.1	12.7085
TOWE	2013-07-30	20.8	29.2	24.2062	73.0	97.0	88.3542	0.240741	0.0	10.2357
TOWE	2013-07-31	21.7	31.6	25.0104	65.0	97.0	87.2292	0.509259	0.0	16.0632
TOWE	2013-08-01	21.5	22.5	22.0429	96.0	97.0	96.8571	0.037037	0.0	12.7
TOWE	2013-08-02	21.6	29.3	25.7788	76.0	97.0	85.3333	0.175926	0.0	10.0035
TOWE	2013-08-03	20.2	21.7	20.8286	93.0	96.0	95.0	0.0	0.5	12.1
TOWE	2013-08-04	20.2	31.6	26.6485	63.0	97.0	79.8485	0.37963	0.2	14.2808
TOWE	2013-08-05	19.6	22.0	20.6231	93.0	96.0	94.4615	0.0	0.3	20.7
TOWE	2013-08-06	20.7	31.4	26.6394	67.0	97.0	81.697	0.425926	0.0	14.0315
TOWE	2013-08-07	22.5	23.4	22.9143	89.0	95.0	92.5714	0.0740741	0.8	11.5
TOWE	2013-08-08	21.6	30.4	26.3697	67.0	96.0	79.9091	0.351852	0.2	13.1005
TOWE	2013-08-09	21.3	33.1	25.4271	55.0	97.0	82.75	0.314815	0.0	16.3314
TOWE	2013-08-10	19.7	21.5	20.2667	92.0	96.0	94.2667	0.0	0.0	16.9
TOWE	2013-08-11	21.4	28.1	25.5848	75.0	96.0	82.6667	0.12037	0.0	7.34208
TOWE	2013-08-12	20.8	23.3	21.7643	91.0	95.0	93.4286	0.0	0.0	10.8
TOWE	2013-08-13	20.9	29.9	25.8485	66.0	97.0	79.9697	0.287037	0.0	10.7504
TOWE	2013-08-14	20.5	29.3	23.9625	68.0	97.0	85.0833	0.481481	0.0	11.1202
TOWE	2013-08-15	20.9	28.1	23.9688	74.0	97.0	87.0833	0.751157	0.0	8.19687
TOWE	2013-08-16	22.3	22.6	22.4385	91.0	95.0	93.0769	0.0	0.0	11.7
TOWE	2013-08-17	21.2	30.6	26.0697	67.0	98.0	81.9394	0.407407	0.0	11.7123
TOWE	2013-08-18	20.4	28.8	23.1107	74.0	96.0	89.5357	0.0	9.7	12.2
TOWE	2013-08-19	20.9	30.2	25.5868	73.0	97.0	84.7368	0.148148	13.5	10.3144
TOWE	2013-08-20	21.9	29.1	24.5604	78.0	97.0	89.7083	0.287037	0.2	6.11408
TOWE	2013-08-21	21.7	22.6	22.2615	93.0	96.0	95.2308	0.0	0.0	14.7
TOWE	2013-08-22	22.0	32.9	27.3265	63.0	97.0	79.3529	0.361111	0.5	13.403
TOWE	2013-08-23	21.7	22.3	21.9286	93.0	97.0	95.4286	0.0185185	0.0	11.7
TOWE	2013-08-24	21.1	32.3	27.4485	63.0	98.0	79.4848	0.157407	0.0	13.1143
TOWE	2013-08-25	23.0	23.6	23.3286	92.0	96.0	94.3571	0.037037	25.2	15.1
TOWE	2013-08-26	22.3	30.7	27.0187	72.0	97.0	82.625	0.0648148	1.4	9.13702
TOWE	2013-08-27	22.3	31.8	26.0979	66.0	97.0	84.9792	0.175926	0.0	9.69893
TOWE	2013-08-28	22.4	32.1	25.5956	66.0	97.0	88.1778	0.491898	0.0	9.07008
TOWE	2013-08-29	22.5	28.1	24.5644	79.0	98.0	91.4222	0.305556	0.6	7.11113
TOWE	2013-08-30	22.9	31.7	25.5644	70.0	97.0	88.4	0.185185	0.6	10.2165
TOWE	2013-08-31	22.7	23.4	23.1429	94.0	96.0	95.5714	0.0	0.0	7.5
TOWE	2013-09-01	23.4	30.1	26.5636	75.0	97.0	85.1515	0.324074	0.0	9.95708
TOWE	2013-09-02	22.7	23.6	23.1786	94.0	96.0	95.0714	0.0	0.0	16.1
TOWE	2013-09-03	22.8	29.7	26.2906	74.0	97.0	86.75	0.037037	0.0	10.4922
TOWE	2013-09-04	22.6	23.2	22.9	94.0	97.0	95.7857	0.00925926	0.0	11.6
TOWE	2013-09-05	23.3	32.3	26.6706	68.0	97.0	84.8235	0.630208	0.0	12.1562
TOWE	2013-09-06	22.7	30.8	25.7565	72.0	96.0	87.3696	0.435185	0.0	13.3424
TOWE	2013-09-07	21.6	32.2	25.4312	68.0	98.0	88.6667	0.259259	0.0	12.6696
TOWE	2013-09-08	22.7	23.4	23.2	96.0	98.0	97.0	0.0555556	0.0	10.9
TOWE	2013-09-09	22.9	31.9	25.8697	72.0	97.0	89.7576	0.268519	2.4	9.37885
TOWE	2013-09-10	21.8	22.9	22.2538	96.0	97.0	96.8462	0.0	0.0	24.1
TOWE	2013-09-11	23.6	31.7	26.7939	69.0	97.0	85.8182	0.407407	22.9	15.3666
TOWE	2013-09-12	22.1	23.7	22.7769	96.0	98.0	97.1538	0.0	0.0	17.7
TOWE	2013-09-13	22.8	31.3	27.0939	68.0	98.0	83.0909	0.203704	0.0	11.5039
TOWE	2013-09-14	21.7	30.7	25.0955	74.0	98.0	90.2727	0.101852	9.6	11.1282
TOWE	2013-09-15	23.8	24.3	24.0385	96.0	97.0	96.7692	0.0	20.1	13.9
TOWE	2013-09-16	23.4	32.4	27.4515	67.0	97.0	84.9091	0.138889	0.1	14.0528
TOWE	2013-09-17	22.8	32.8	26.15	71.0	99.0	89.2708	0.259259	1.6	15.0955
